domain_name,target_series,stage_order,forecast_stage,target_period,selected_model,forecast_date,actual_release_date,interval_method,is_primary,eligible_h4,nominal_coverage,point_forecast,actual,forecast_error,prior_observable_error_count,calibration_window_count,minimum_prior_errors,calibration_window,calibration_cutoff_target_period,max_calibration_release_date,interval_half_width,lower_80,upper_80,interval_width,interval_covered,violation,lower_miss,upper_miss,interval_score
GDP,GDPC1,4,quarter_end,2024Q4,Rolling Bridge–DFM Ensemble,2024-12-31,2025-01-30,rolling_q80,1,1,0.8,2.0331562983931417,2.2264988560046106,0.1933425576114689,39,20,12,20,2024Q3,2024-10-30,5.47740783870001,-3.4442515403068685,7.5105641370931515,10.95481567740002,1,0,0,0,10.95481567740002
GDP,GDPC1,4,quarter_end,2024Q4,Rolling Bridge–DFM Ensemble,2024-12-31,2025-01-30,gaussian_rmse,0,1,0.8,2.0331562983931417,2.2264988560046106,0.1933425576114689,39,20,12,20,2024Q3,2024-10-30,4.827906563453259,-2.794750265060117,6.861062861846401,9.655813126906517,1,0,0,0,9.655813126906517
GDP,GDPC1,4,quarter_end,2025Q1,Rolling Bridge–DFM Ensemble,2025-03-31,2025-04-30,rolling_q80,1,1,0.8,2.7652363678292318,-0.27643155746019943,-3.041667925289431,40,20,12,20,2024Q4,2025-01-30,5.47740783870001,-2.7121714708707785,8.242644206529242,10.95481567740002,1,0,0,0,10.95481567740002
GDP,GDPC1,4,quarter_end,2025Q1,Rolling Bridge–DFM Ensemble,2025-03-31,2025-04-30,gaussian_rmse,0,1,0.8,2.7652363678292318,-0.27643155746019943,-3.041667925289431,40,20,12,20,2024Q4,2025-01-30,4.827038800695415,-2.061802432866183,7.592275168524647,9.65407760139083,1,0,0,0,9.65407760139083
GDP,GDPC1,4,quarter_end,2025Q2,Rolling Bridge–DFM Ensemble,2025-06-30,2025-07-30,rolling_q80,1,1,0.8,1.6292375252773108,2.925051983265803,1.295814457988492,41,20,12,20,2025Q1,2025-04-30,5.141526321101213,-3.512288795823902,6.770763846378523,10.283052642202426,1,0,0,0,10.283052642202426
GDP,GDPC1,4,quarter_end,2025Q2,Rolling Bridge–DFM Ensemble,2025-06-30,2025-07-30,gaussian_rmse,0,1,0.8,1.6292375252773108,2.925051983265803,1.295814457988492,41,20,12,20,2025Q1,2025-04-30,4.41860195767152,-2.789364432394209,6.047839482948831,8.83720391534304,1,0,0,0,8.83720391534304
GDP,GDPC1,4,quarter_end,2025Q3,Rolling Bridge–DFM Ensemble,2025-09-30,2025-12-23,rolling_q80,1,1,0.8,1.4710991975581944,4.2511297453771135,2.780030547818919,42,20,12,20,2025Q2,2025-07-30,5.141526321101213,-3.6704271235430186,6.612625518659407,10.283052642202426,1,0,0,0,10.283052642202426
GDP,GDPC1,4,quarter_end,2025Q3,Rolling Bridge–DFM Ensemble,2025-09-30,2025-12-23,gaussian_rmse,0,1,0.8,1.4710991975581944,4.2511297453771135,2.780030547818919,42,20,12,20,2025Q2,2025-07-30,4.333511567444216,-2.8624123698860213,5.80461076500241,8.667023134888431,1,0,0,0,8.667023134888431
GDP,GDPC1,4,quarter_end,2025Q4,Rolling Bridge–DFM Ensemble,2025-12-31,2026-02-20,rolling_q80,1,1,0.8,1.2440376293243163,1.4125209345351664,0.1684833052108501,43,20,12,20,2025Q3,2025-12-23,4.128938498385507,-2.8849008690611906,5.372976127709823,8.257876996771014,1,0,0,0,8.257876996771014
GDP,GDPC1,4,quarter_end,2025Q4,Rolling Bridge–DFM Ensemble,2025-12-31,2026-02-20,gaussian_rmse,0,1,0.8,1.2440376293243163,1.4125209345351664,0.1684833052108501,43,20,12,20,2025Q3,2025-12-23,3.751012708453968,-2.506975079129652,4.995050337778284,7.502025416907936,1,0,0,0,7.502025416907936
GDP,GDPC1,4,quarter_end,2026Q1,Rolling Bridge–DFM Ensemble,2026-03-31,2026-04-30,rolling_q80,1,1,0.8,3.130260504647752,1.970185534602109,-1.1600749700456428,44,20,12,20,2025Q4,2026-02-20,3.041667925289431,0.08859257935832066,6.171928429937183,6.083335850578862,1,0,0,0,6.083335850578862
GDP,GDPC1,4,quarter_end,2026Q1,Rolling Bridge–DFM Ensemble,2026-03-31,2026-04-30,gaussian_rmse,0,1,0.8,3.130260504647752,1.970185534602109,-1.1600749700456428,44,20,12,20,2025Q4,2026-02-20,3.407154506138272,-0.2768940014905201,6.537415010786024,6.814309012276544,1,0,0,0,6.814309012276544
GDP,GDPC1,5,pre_advance_release,2023Q2,Dynamic Factor Model,2023-07-26,2023-07-27,rolling_q80,1,1,0.8,2.3510759369600653,2.3856035174837587,0.03452758052369331,33,20,12,20,2023Q1,2023-04-27,6.480243343477309,-4.129167406517244,8.831319280437373,12.960486686954617,1,0,0,0,12.960486686954617
GDP,GDPC1,5,pre_advance_release,2023Q2,Dynamic Factor Model,2023-07-26,2023-07-27,gaussian_rmse,0,1,0.8,2.3510759369600653,2.3856035174837587,0.03452758052369331,33,20,12,20,2023Q1,2023-04-27,5.166327370890672,-2.8152514339306065,7.517403307850737,10.332654741781344,1,0,0,0,10.332654741781344
GDP,GDPC1,5,pre_advance_release,2023Q3,Dynamic Factor Model,2023-10-25,2023-10-26,rolling_q80,1,1,0.8,2.266593822706249,4.762763859133656,2.496170036427407,34,20,12,20,2023Q2,2023-07-27,6.480243343477309,-4.213649520771059,8.746837166183557,12.960486686954617,1,0,0,0,12.960486686954617
GDP,GDPC1,5,pre_advance_release,2023Q3,Dynamic Factor Model,2023-10-25,2023-10-26,gaussian_rmse,0,1,0.8,2.266593822706249,4.762763859133656,2.496170036427407,34,20,12,20,2023Q2,2023-07-27,5.161333497787679,-2.8947396750814294,7.427927320493928,10.322666995575357,1,0,0,0,10.322666995575357
GDP,GDPC1,5,pre_advance_release,2023Q4,Dynamic Factor Model,2024-01-24,2024-01-25,rolling_q80,1,1,0.8,2.578204568898951,3.226814258368904,0.6486096894699531,35,20,12,20,2023Q3,2023-10-26,6.480243343477309,-3.9020387745783576,9.05844791237626,12.960486686954617,1,0,0,0,12.960486686954617
GDP,GDPC1,5,pre_advance_release,2023Q4,Dynamic Factor Model,2024-01-24,2024-01-25,gaussian_rmse,0,1,0.8,2.578204568898951,3.226814258368904,0.6486096894699531,35,20,12,20,2023Q3,2023-10-26,5.207939608595015,-2.629735039696064,7.786144177493966,10.41587921719003,1,0,0,0,10.41587921719003
GDP,GDPC1,5,pre_advance_release,2024Q1,Dynamic Factor Model,2024-04-24,2024-04-25,rolling_q80,1,1,0.8,2.4891613323420634,1.5773785873641089,-0.9117827449779545,36,20,12,20,2023Q4,2024-01-25,6.480243343477309,-3.991082011135245,8.969404675819373,12.960486686954617,1,0,0,0,12.960486686954617
GDP,GDPC1,5,pre_advance_release,2024Q1,Dynamic Factor Model,2024-04-24,2024-04-25,gaussian_rmse,0,1,0.8,2.4891613323420634,1.5773785873641089,-0.9117827449779545,36,20,12,20,2023Q4,2024-01-25,5.209396829856917,-2.720235497514854,7.698558162198981,10.418793659713835,1,0,0,0,10.418793659713835
GDP,GDPC1,5,pre_advance_release,2024Q2,Dynamic Factor Model,2024-07-24,2024-07-25,rolling_q80,1,1,0.8,2.2868633831457497,2.802039266677525,0.5151758835317755,37,20,12,20,2024Q1,2024-04-25,6.480243343477309,-4.1933799603315585,8.767106726623059,12.960486686954617,1,0,0,0,12.960486686954617
GDP,GDPC1,5,pre_advance_release,2024Q2,Dynamic Factor Model,2024-07-24,2024-07-25,gaussian_rmse,0,1,0.8,2.2868633831457497,2.802039266677525,0.5151758835317755,37,20,12,20,2024Q1,2024-04-25,5.20404802620003,-2.9171846430542803,7.490911409345779,10.40809605240006,1,0,0,0,10.40809605240006
GDP,GDPC1,5,pre_advance_release,2024Q3,Dynamic Factor Model,2024-10-29,2024-10-30,rolling_q80,1,1,0.8,2.0176625696966592,2.7863912480171393,0.7687286783204801,38,20,12,20,2024Q2,2024-07-25,6.480243343477309,-4.462580773780649,8.497905913173968,12.960486686954617,1,0,0,0,12.960486686954617
GDP,GDPC1,5,pre_advance_release,2024Q3,Dynamic Factor Model,2024-10-29,2024-10-30,gaussian_rmse,0,1,0.8,2.0176625696966592,2.7863912480171393,0.7687286783204801,38,20,12,20,2024Q2,2024-07-25,5.205317433588595,-3.187654863891936,7.2229800032852545,10.41063486717719,1,0,0,0,10.41063486717719
GDP,GDPC1,5,pre_advance_release,2024Q4,Dynamic Factor Model,2025-01-29,2025-01-30,rolling_q80,1,1,0.8,2.4514065363205746,2.2264988560046106,-0.22490768031596398,39,20,12,20,2024Q3,2024-10-30,6.480243343477309,-4.028836807156734,8.931649879797883,12.960486686954617,1,0,0,0,12.960486686954617
GDP,GDPC1,5,pre_advance_release,2024Q4,Dynamic Factor Model,2025-01-29,2025-01-30,gaussian_rmse,0,1,0.8,2.4514065363205746,2.2264988560046106,-0.22490768031596398,39,20,12,20,2024Q3,2024-10-30,5.2058216408817595,-2.754415104561185,7.6572281772023345,10.411643281763519,1,0,0,0,10.411643281763519
GDP,GDPC1,5,pre_advance_release,2025Q1,Dynamic Factor Model,2025-04-29,2025-04-30,rolling_q80,1,1,0.8,2.9741429691758174,-0.27643155746019943,-3.250574526636017,40,20,12,20,2024Q4,2025-01-30,6.480243343477309,-3.506100374301491,9.454386312653126,12.960486686954617,1,0,0,0,12.960486686954617
GDP,GDPC1,5,pre_advance_release,2025Q1,Dynamic Factor Model,2025-04-29,2025-04-30,gaussian_rmse,0,1,0.8,2.9741429691758174,-0.27643155746019943,-3.250574526636017,40,20,12,20,2024Q4,2025-01-30,5.205880314251055,-2.2317373450752376,8.180023283426873,10.411760628502112,1,0,0,0,10.411760628502112
GDP,GDPC1,5,pre_advance_release,2025Q2,Dynamic Factor Model,2025-07-29,2025-07-30,rolling_q80,1,1,0.8,1.8313188729557819,2.925051983265803,1.093733110310021,41,20,12,20,2025Q1,2025-04-30,5.60480868040848,-3.773489807452698,7.436127553364262,11.20961736081696,1,0,0,0,11.20961736081696
GDP,GDPC1,5,pre_advance_release,2025Q2,Dynamic Factor Model,2025-07-29,2025-07-30,gaussian_rmse,0,1,0.8,1.8313188729557819,2.925051983265803,1.093733110310021,41,20,12,20,2025Q1,2025-04-30,4.8256842457163405,-2.9943653727605586,6.657003118672122,9.651368491432681,1,0,0,0,9.651368491432681
GDP,GDPC1,5,pre_advance_release,2025Q3,Dynamic Factor Model,2025-12-22,2025-12-23,rolling_q80,1,1,0.8,2.2561662933363342,4.2511297453771135,1.9949634520407793,42,20,12,20,2025Q2,2025-07-30,4.117737426970848,-1.8615711336345138,6.373903720307182,8.235474853941696,1,0,0,0,8.235474853941696
GDP,GDPC1,5,pre_advance_release,2025Q3,Dynamic Factor Model,2025-12-22,2025-12-23,gaussian_rmse,0,1,0.8,2.2561662933363342,4.2511297453771135,1.9949634520407793,42,20,12,20,2025Q2,2025-07-30,4.280720314366969,-2.024554021030635,6.536886607703304,8.561440628733939,1,0,0,0,8.561440628733939
GDP,GDPC1,5,pre_advance_release,2025Q4,Dynamic Factor Model,2026-02-19,2026-02-20,rolling_q80,1,1,0.8,1.8005327659206583,1.4125209345351664,-0.3880118313854919,43,20,12,20,2025Q3,2025-12-23,4.083330295011089,-2.2827975290904305,5.883863060931747,8.166660590022177,1,0,0,0,8.166660590022177
GDP,GDPC1,5,pre_advance_release,2025Q4,Dynamic Factor Model,2026-02-19,2026-02-20,gaussian_rmse,0,1,0.8,1.8005327659206583,1.4125209345351664,-0.3880118313854919,43,20,12,20,2025Q3,2025-12-23,3.507090205936795,-1.7065574400161367,5.3076229718574535,7.01418041187359,1,0,0,0,7.01418041187359
GDP,GDPC1,5,pre_advance_release,2026Q1,Dynamic Factor Model,2026-04-29,2026-04-30,rolling_q80,1,1,0.8,2.423347927516039,1.970185534602109,-0.4531623929139297,44,20,12,20,2025Q4,2026-02-20,3.250574526636017,-0.8272265991199781,5.673922454152056,6.501149053272034,1,0,0,0,6.501149053272034
GDP,GDPC1,5,pre_advance_release,2026Q1,Dynamic Factor Model,2026-04-29,2026-04-30,gaussian_rmse,0,1,0.8,2.423347927516039,1.970185534602109,-0.4531623929139297,44,20,12,20,2025Q4,2026-02-20,3.1196758292096645,-0.6963279016936257,5.543023756725703,6.239351658419329,1,0,0,0,6.239351658419329
Inflation,CPIAUCSL,1,month_open,2023-02,Inflation Ridge-AR Ensemble,2023-02-01,2023-03-14,exp_weighted_q80,1,1,0.8,1.8666441852025841,4.431873038008405,2.565228852805821,34,34,24,48,2022-12,2023-01-12,7.800237421006229,-5.933593235803645,9.666881606208813,15.600474842012458,1,0,0,0,15.600474842012458
Inflation,CPIAUCSL,1,month_open,2023-02,Inflation Ridge-AR Ensemble,2023-02-01,2023-03-14,gaussian_rmse,0,1,0.8,1.8666441852025841,4.431873038008405,2.565228852805821,34,34,24,48,2022-12,2023-01-12,6.326336459253163,-4.459692274050579,8.192980644455748,12.652672918506326,1,0,0,0,12.652672918506326
Inflation,CPIAUCSL,1,month_open,2023-02,Inflation Ridge-AR Ensemble,2023-02-01,2023-03-14,rolling_q80,0,1,0.8,1.8666441852025841,4.431873038008405,2.565228852805821,34,34,24,48,2022-12,2023-01-12,6.438658160482381,-4.5720139752797975,8.305302345684966,12.877316320964763,1,0,0,0,12.877316320964763
Inflation,CPIAUCSL,1,month_open,2023-03,Inflation Ridge-AR Ensemble,2023-03-01,2023-04-12,exp_weighted_q80,1,1,0.8,4.697265804086975,0.6363347269697783,-4.060931077117196,35,35,24,48,2023-01,2023-02-14,6.438658160482381,-1.7413923563954068,11.135923964569356,12.877316320964763,1,0,0,0,12.877316320964763
Inflation,CPIAUCSL,1,month_open,2023-03,Inflation Ridge-AR Ensemble,2023-03-01,2023-04-12,gaussian_rmse,0,1,0.8,4.697265804086975,0.6363347269697783,-4.060931077117196,35,35,24,48,2023-01,2023-02-14,6.2923776093094315,-1.5951118052224569,10.989643413396406,12.584755218618863,1,0,0,0,12.584755218618863
Inflation,CPIAUCSL,1,month_open,2023-03,Inflation Ridge-AR Ensemble,2023-03-01,2023-04-12,rolling_q80,0,1,0.8,4.697265804086975,0.6363347269697783,-4.060931077117196,35,35,24,48,2023-01,2023-02-14,6.438658160482381,-1.7413923563954068,11.135923964569356,12.877316320964763,1,0,0,0,12.877316320964763
Inflation,CPIAUCSL,1,month_open,2023-04,Inflation Ridge-AR Ensemble,2023-04-01,2023-05-10,exp_weighted_q80,1,1,0.8,2.7693402781276886,4.40530586061918,1.6359655824914912,36,36,24,48,2023-02,2023-03-14,6.438658160482381,-3.669317882354693,9.207998438610069,12.877316320964763,1,0,0,0,12.877316320964763
Inflation,CPIAUCSL,1,month_open,2023-04,Inflation Ridge-AR Ensemble,2023-04-01,2023-05-10,gaussian_rmse,0,1,0.8,2.7693402781276886,4.40530586061918,1.6359655824914912,36,36,24,48,2023-02,2023-03-14,6.228514265288333,-3.4591739871606446,8.997854543416022,12.457028530576666,1,0,0,0,12.457028530576666
Inflation,CPIAUCSL,1,month_open,2023-04,Inflation Ridge-AR Ensemble,2023-04-01,2023-05-10,rolling_q80,0,1,0.8,2.7693402781276886,4.40530586061918,1.6359655824914912,36,36,24,48,2023-02,2023-03-14,6.101038612091546,-3.3316983339638577,8.870378890219236,12.202077224183093,1,0,0,0,12.202077224183093
Inflation,CPIAUCSL,1,month_open,2023-05,Inflation Ridge-AR Ensemble,2023-05-01,2023-06-13,exp_weighted_q80,1,1,0.8,2.1349793531768544,1.4885883415676204,-0.646391011609234,37,37,24,48,2023-03,2023-04-12,6.438658160482381,-4.303678807305527,8.573637513659236,12.877316320964763,1,0,0,0,12.877316320964763
Inflation,CPIAUCSL,1,month_open,2023-05,Inflation Ridge-AR Ensemble,2023-05-01,2023-06-13,gaussian_rmse,0,1,0.8,2.1349793531768544,1.4885883415676204,-0.646391011609234,37,37,24,48,2023-03,2023-04-12,6.2030565690500845,-4.06807721587323,8.33803592222694,12.40611313810017,1,0,0,0,12.40611313810017
Inflation,CPIAUCSL,1,month_open,2023-05,Inflation Ridge-AR Ensemble,2023-05-01,2023-06-13,rolling_q80,0,1,0.8,2.1349793531768544,1.4885883415676204,-0.646391011609234,37,37,24,48,2023-03,2023-04-12,6.101038612091546,-3.966059258914692,8.2360179652684,12.202077224183093,1,0,0,0,12.202077224183093
Inflation,CPIAUCSL,1,month_open,2023-06,Inflation Ridge-AR Ensemble,2023-06-01,2023-07-12,exp_weighted_q80,1,1,0.8,3.1834252193096595,2.1622873911194773,-1.0211378281901822,38,38,24,48,2023-04,2023-05-10,6.101038612091546,-2.917613392781887,9.284463831401206,12.202077224183093,1,0,0,0,12.202077224183093
Inflation,CPIAUCSL,1,month_open,2023-06,Inflation Ridge-AR Ensemble,2023-06-01,2023-07-12,gaussian_rmse,0,1,0.8,3.1834252193096595,2.1622873911194773,-1.0211378281901822,38,38,24,48,2023-04,2023-05-10,6.130335105370003,-2.9469098860603435,9.313760324679663,12.260670210740006,1,0,0,0,12.260670210740006
Inflation,CPIAUCSL,1,month_open,2023-06,Inflation Ridge-AR Ensemble,2023-06-01,2023-07-12,rolling_q80,0,1,0.8,3.1834252193096595,2.1622873911194773,-1.0211378281901822,38,38,24,48,2023-04,2023-05-10,6.101038612091546,-2.917613392781887,9.284463831401206,12.202077224183093,1,0,0,0,12.202077224183093
Inflation,CPIAUCSL,1,month_open,2023-07,Inflation Ridge-AR Ensemble,2023-07-01,2023-08-10,exp_weighted_q80,1,1,0.8,2.434788346241202,2.000694326702046,-0.43409401953915605,39,39,24,48,2023-05,2023-06-13,5.835593808076397,-3.400805461835195,8.270382154317598,11.671187616152793,1,0,0,0,11.671187616152793
Inflation,CPIAUCSL,1,month_open,2023-07,Inflation Ridge-AR Ensemble,2023-07-01,2023-08-10,gaussian_rmse,0,1,0.8,2.434788346241202,2.000694326702046,-0.43409401953915605,39,39,24,48,2023-05,2023-06-13,6.0526843848374465,-3.6178960385962444,8.487472731078649,12.105368769674893,1,0,0,0,12.105368769674893
Inflation,CPIAUCSL,1,month_open,2023-07,Inflation Ridge-AR Ensemble,2023-07-01,2023-08-10,rolling_q80,0,1,0.8,2.434788346241202,2.000694326702046,-0.43409401953915605,39,39,24,48,2023-05,2023-06-13,6.101038612091546,-3.666250265850344,8.535826958332748,12.202077224183093,1,0,0,0,12.202077224183093
Inflation,CPIAUCSL,1,month_open,2023-08,Inflation Ridge-AR Ensemble,2023-08-01,2023-09-13,exp_weighted_q80,1,1,0.8,3.4340780500206596,7.550420656922796,4.116342606902137,40,40,24,48,2023-06,2023-07-12,5.835593808076397,-2.4015157580557376,9.269671858097057,11.671187616152794,1,0,0,0,11.671187616152794
Inflation,CPIAUCSL,1,month_open,2023-08,Inflation Ridge-AR Ensemble,2023-08-01,2023-09-13,gaussian_rmse,0,1,0.8,3.4340780500206596,7.550420656922796,4.116342606902137,40,40,24,48,2023-06,2023-07-12,5.980127680353044,-2.546049630332384,9.414205730373704,11.960255360706087,1,0,0,0,11.960255360706087
Inflation,CPIAUCSL,1,month_open,2023-08,Inflation Ridge-AR Ensemble,2023-08-01,2023-09-13,rolling_q80,0,1,0.8,3.4340780500206596,7.550420656922796,4.116342606902137,40,40,24,48,2023-06,2023-07-12,6.101038612091546,-2.6669605620708867,9.535116662112205,12.202077224183093,1,0,0,0,12.202077224183093
Inflation,CPIAUCSL,1,month_open,2023-09,Inflation Ridge-AR Ensemble,2023-09-01,2023-10-12,exp_weighted_q80,1,1,0.8,3.7606285144972906,4.7393951626556685,0.9787666481583779,41,41,24,48,2023-07,2023-08-10,4.916974508122104,-1.1563459936248135,8.677603022619394,9.833949016244208,1,0,0,0,9.833949016244208
Inflation,CPIAUCSL,1,month_open,2023-09,Inflation Ridge-AR Ensemble,2023-09-01,2023-10-12,gaussian_rmse,0,1,0.8,3.7606285144972906,4.7393951626556685,0.9787666481583779,41,41,24,48,2023-07,2023-08-10,5.9073880325574315,-2.146759518060141,9.668016547054723,11.814776065114863,1,0,0,0,11.814776065114863
Inflation,CPIAUCSL,1,month_open,2023-09,Inflation Ridge-AR Ensemble,2023-09-01,2023-10-12,rolling_q80,0,1,0.8,3.7606285144972906,4.7393951626556685,0.9787666481583779,41,41,24,48,2023-07,2023-08-10,5.835593808076397,-2.0749652935791065,9.596222322573688,11.671187616152794,1,0,0,0,11.671187616152794
Inflation,CPIAUCSL,1,month_open,2023-10,Inflation Ridge-AR Ensemble,2023-10-01,2023-11-14,exp_weighted_q80,1,1,0.8,4.828494163985897,0.5384490417121413,-4.290045122273756,42,42,24,48,2023-08,2023-09-13,4.916974508122104,-0.0884803441362072,9.745468672108,9.833949016244208,1,0,0,0,9.833949016244208
Inflation,CPIAUCSL,1,month_open,2023-10,Inflation Ridge-AR Ensemble,2023-10-01,2023-11-14,gaussian_rmse,0,1,0.8,4.828494163985897,0.5384490417121413,-4.290045122273756,42,42,24,48,2023-08,2023-09-13,5.893126371727225,-1.0646322077413277,10.721620535713122,11.78625274345445,1,0,0,0,11.78625274345445
Inflation,CPIAUCSL,1,month_open,2023-10,Inflation Ridge-AR Ensemble,2023-10-01,2023-11-14,rolling_q80,0,1,0.8,4.828494163985897,0.5384490417121413,-4.290045122273756,42,42,24,48,2023-08,2023-09-13,5.835593808076397,-1.0070996440905002,10.664087972062294,11.671187616152794,1,0,0,0,11.671187616152794
Inflation,CPIAUCSL,1,month_open,2023-11,Inflation Ridge-AR Ensemble,2023-11-01,2023-12-12,exp_weighted_q80,1,1,0.8,4.39271512093792,1.161914259891006,-3.230800861046914,43,43,24,48,2023-09,2023-10-12,4.916974508122104,-0.5242593871841841,9.309689629060024,9.833949016244208,1,0,0,0,9.833949016244208
Inflation,CPIAUCSL,1,month_open,2023-11,Inflation Ridge-AR Ensemble,2023-11-01,2023-12-12,gaussian_rmse,0,1,0.8,4.39271512093792,1.161914259891006,-3.230800861046914,43,43,24,48,2023-09,2023-10-12,5.8273389013335315,-1.4346237803956114,10.220054022271452,11.654677802667063,1,0,0,0,11.654677802667063
Inflation,CPIAUCSL,1,month_open,2023-11,Inflation Ridge-AR Ensemble,2023-11-01,2023-12-12,rolling_q80,0,1,0.8,4.39271512093792,1.161914259891006,-3.230800861046914,43,43,24,48,2023-09,2023-10-12,5.835593808076397,-1.4428786871384771,10.228308929014318,11.671187616152796,1,0,0,0,11.671187616152796
Inflation,CPIAUCSL,1,month_open,2023-12,Inflation Ridge-AR Ensemble,2023-12-01,2024-01-11,exp_weighted_q80,1,1,0.8,1.6576627430541697,3.6305472050568,1.9728844620026302,44,44,24,48,2023-10,2023-11-14,4.428054720551128,-2.770391977496958,6.085717463605297,8.856109441102255,1,0,0,0,8.856109441102255
Inflation,CPIAUCSL,1,month_open,2023-12,Inflation Ridge-AR Ensemble,2023-12-01,2024-01-11,gaussian_rmse,0,1,0.8,1.6576627430541697,3.6305472050568,1.9728844620026302,44,44,24,48,2023-10,2023-11-14,5.820059047017288,-4.162396303963119,7.477721790071458,11.640118094034577,1,0,0,0,11.640118094034577
Inflation,CPIAUCSL,1,month_open,2023-12,Inflation Ridge-AR Ensemble,2023-12-01,2024-01-11,rolling_q80,0,1,0.8,1.6576627430541697,3.6305472050568,1.9728844620026302,44,44,24,48,2023-10,2023-11-14,5.835593808076397,-4.177931065022228,7.493256551130567,11.671187616152794,1,0,0,0,11.671187616152794
Inflation,CPIAUCSL,1,month_open,2024-01,Inflation Ridge-AR Ensemble,2024-01-01,2024-02-13,exp_weighted_q80,1,1,0.8,2.650771904460875,3.6596101950234328,1.008838290562558,45,45,24,48,2023-11,2023-12-12,4.428054720551128,-1.7772828160902527,7.078826625012002,8.856109441102255,1,0,0,0,8.856109441102255
