backtest_id,target_series,forecast_stage,forecast_date,target_period,actual_release_date,days_to_release
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,pre_employment_report,2025-03-06,2025-02,2025-03-07,1
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_open,2025-03-01,2025-03,2025-04-04,34
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_1,2025-03-07,2025-03,2025-04-04,28
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_2,2025-03-14,2025-03,2025-04-04,21
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_end,2025-03-31,2025-03,2025-04-04,4
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,pre_employment_report,2025-04-03,2025-03,2025-04-04,1
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_open,2025-04-01,2025-04,2025-05-02,31
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_1,2025-04-07,2025-04,2025-05-02,25
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_2,2025-04-14,2025-04,2025-05-02,18
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_end,2025-04-30,2025-04,2025-05-02,2
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,pre_employment_report,2025-05-01,2025-04,2025-05-02,1
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_open,2025-05-01,2025-05,2025-06-06,36
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_1,2025-05-07,2025-05,2025-06-06,30
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_2,2025-05-14,2025-05,2025-06-06,23
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_end,2025-05-31,2025-05,2025-06-06,6
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,pre_employment_report,2025-06-05,2025-05,2025-06-06,1
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_open,2025-06-01,2025-06,2025-07-03,32
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_1,2025-06-07,2025-06,2025-07-03,26
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_2,2025-06-14,2025-06,2025-07-03,19
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_end,2025-06-30,2025-06,2025-07-03,3
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,pre_employment_report,2025-07-02,2025-06,2025-07-03,1
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_open,2025-07-01,2025-07,2025-08-01,31
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_1,2025-07-07,2025-07,2025-08-01,25
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_2,2025-07-14,2025-07,2025-08-01,18
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_end,2025-07-31,2025-07,2025-08-01,1
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,pre_employment_report,2025-07-31,2025-07,2025-08-01,1
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_open,2025-08-01,2025-08,2025-09-05,35
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_1,2025-08-07,2025-08,2025-09-05,29
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_2,2025-08-14,2025-08,2025-09-05,22
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_end,2025-08-31,2025-08,2025-09-05,5
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,pre_employment_report,2025-09-04,2025-08,2025-09-05,1
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_open,2025-09-01,2025-09,2025-11-20,80
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_1,2025-09-07,2025-09,2025-11-20,74
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_2,2025-09-14,2025-09,2025-11-20,67
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_end,2025-09-30,2025-09,2025-11-20,51
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,pre_employment_report,2025-11-19,2025-09,2025-11-20,1
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_open,2025-10-01,2025-10,2025-12-16,76
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_1,2025-10-07,2025-10,2025-12-16,70
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_2,2025-10-14,2025-10,2025-12-16,63
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_end,2025-10-31,2025-10,2025-12-16,46
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,pre_employment_report,2025-12-15,2025-10,2025-12-16,1
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_open,2025-11-01,2025-11,2025-12-16,45
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_1,2025-11-07,2025-11,2025-12-16,39
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_2,2025-11-14,2025-11,2025-12-16,32
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_end,2025-11-30,2025-11,2025-12-16,16
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,pre_employment_report,2025-12-15,2025-11,2025-12-16,1
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_open,2025-12-01,2025-12,2026-01-09,39
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_1,2025-12-07,2025-12,2026-01-09,33
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_2,2025-12-14,2025-12,2026-01-09,26
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_end,2025-12-31,2025-12,2026-01-09,9
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,pre_employment_report,2026-01-08,2025-12,2026-01-09,1
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_open,2026-01-01,2026-01,2026-02-11,41
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_1,2026-01-07,2026-01,2026-02-11,35
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_2,2026-01-14,2026-01,2026-02-11,28
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_end,2026-01-31,2026-01,2026-02-11,11
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,pre_employment_report,2026-02-10,2026-01,2026-02-11,1
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_open,2026-02-01,2026-02,2026-03-06,33
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_1,2026-02-07,2026-02,2026-03-06,27
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_2,2026-02-14,2026-02,2026-03-06,20
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_end,2026-02-28,2026-02,2026-03-06,6
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,pre_employment_report,2026-03-05,2026-02,2026-03-06,1
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_open,2026-03-01,2026-03,2026-04-03,33
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_1,2026-03-07,2026-03,2026-04-03,27
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_2,2026-03-14,2026-03,2026-04-03,20
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_end,2026-03-31,2026-03,2026-04-03,3
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,pre_employment_report,2026-04-02,2026-03,2026-04-03,1
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_open,2026-04-01,2026-04,2026-05-08,37
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_1,2026-04-07,2026-04,2026-05-08,31
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_2,2026-04-14,2026-04,2026-05-08,24
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_end,2026-04-30,2026-04,2026-05-08,8
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,pre_employment_report,2026-05-07,2026-04,2026-05-08,1
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_open,2026-05-01,2026-05,2026-06-05,35
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_1,2026-05-07,2026-05,2026-06-05,29
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_2,2026-05-14,2026-05,2026-06-05,22
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_end,2026-05-31,2026-05,2026-06-05,5
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,pre_employment_report,2026-06-04,2026-05,2026-06-05,1
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_open,2026-06-01,2026-06,2026-07-02,31
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_1,2026-06-07,2026-06,2026-07-02,25
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,after_week_2,2026-06-14,2026-06,2026-07-02,18
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,month_end,2026-06-30,2026-06,2026-07-02,2
834e0655-ba81-4b96-b42c-e1cdda73b847,CES0500000003,pre_employment_report,2026-07-01,2026-06,2026-07-02,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2016-07-14,2016-07,2016-08-05,22
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2016-07-31,2016-07,2016-08-05,5
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2016-08-04,2016-07,2016-08-05,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2016-08-01,2016-08,2016-09-02,32
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2016-08-07,2016-08,2016-09-02,26
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2016-08-14,2016-08,2016-09-02,19
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2016-08-31,2016-08,2016-09-02,2
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2016-09-01,2016-08,2016-09-02,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2016-09-01,2016-09,2016-10-07,36
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2016-09-07,2016-09,2016-10-07,30
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2016-09-14,2016-09,2016-10-07,23
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2016-09-30,2016-09,2016-10-07,7
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2016-10-06,2016-09,2016-10-07,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2016-10-01,2016-10,2016-11-04,34
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2016-10-07,2016-10,2016-11-04,28
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2016-10-14,2016-10,2016-11-04,21
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2016-10-31,2016-10,2016-11-04,4
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2016-11-03,2016-10,2016-11-04,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2016-11-01,2016-11,2016-12-02,31
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2016-11-07,2016-11,2016-12-02,25
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2016-11-14,2016-11,2016-12-02,18
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2016-11-30,2016-11,2016-12-02,2
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2016-12-01,2016-11,2016-12-02,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2016-12-01,2016-12,2017-01-06,36
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2016-12-07,2016-12,2017-01-06,30
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2016-12-14,2016-12,2017-01-06,23
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2016-12-31,2016-12,2017-01-06,6
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2017-01-05,2016-12,2017-01-06,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2017-01-01,2017-01,2017-02-03,33
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2017-01-07,2017-01,2017-02-03,27
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2017-01-14,2017-01,2017-02-03,20
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2017-01-31,2017-01,2017-02-03,3
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2017-02-02,2017-01,2017-02-03,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2017-02-01,2017-02,2017-03-10,37
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2017-02-07,2017-02,2017-03-10,31
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2017-02-14,2017-02,2017-03-10,24
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2017-02-28,2017-02,2017-03-10,10
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2017-03-09,2017-02,2017-03-10,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2017-03-01,2017-03,2017-04-07,37
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2017-03-07,2017-03,2017-04-07,31
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2017-03-14,2017-03,2017-04-07,24
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2017-03-31,2017-03,2017-04-07,7
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2017-04-06,2017-03,2017-04-07,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2017-04-01,2017-04,2017-05-05,34
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2017-04-07,2017-04,2017-05-05,28
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2017-04-14,2017-04,2017-05-05,21
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2017-04-30,2017-04,2017-05-05,5
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2017-05-04,2017-04,2017-05-05,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2017-05-01,2017-05,2017-06-02,32
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2017-05-07,2017-05,2017-06-02,26
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2017-05-14,2017-05,2017-06-02,19
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2017-05-31,2017-05,2017-06-02,2
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2017-06-01,2017-05,2017-06-02,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2017-06-01,2017-06,2017-07-07,36
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2017-06-07,2017-06,2017-07-07,30
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2017-06-14,2017-06,2017-07-07,23
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2017-06-30,2017-06,2017-07-07,7
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2017-07-06,2017-06,2017-07-07,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2017-07-01,2017-07,2017-08-04,34
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2017-07-07,2017-07,2017-08-04,28
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2017-07-14,2017-07,2017-08-04,21
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2017-07-31,2017-07,2017-08-04,4
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2017-08-03,2017-07,2017-08-04,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2017-08-01,2017-08,2017-09-01,31
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2017-08-07,2017-08,2017-09-01,25
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2017-08-14,2017-08,2017-09-01,18
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2017-08-31,2017-08,2017-09-01,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2017-08-31,2017-08,2017-09-01,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2017-09-01,2017-09,2017-10-06,35
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2017-09-07,2017-09,2017-10-06,29
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2017-09-14,2017-09,2017-10-06,22
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2017-09-30,2017-09,2017-10-06,6
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2017-10-05,2017-09,2017-10-06,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2017-10-01,2017-10,2017-11-03,33
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2017-10-07,2017-10,2017-11-03,27
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2017-10-14,2017-10,2017-11-03,20
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2017-10-31,2017-10,2017-11-03,3
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2017-11-02,2017-10,2017-11-03,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2017-11-01,2017-11,2017-12-08,37
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2017-11-07,2017-11,2017-12-08,31
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2017-11-14,2017-11,2017-12-08,24
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2017-11-30,2017-11,2017-12-08,8
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2017-12-07,2017-11,2017-12-08,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2017-12-01,2017-12,2018-01-05,35
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2017-12-07,2017-12,2018-01-05,29
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2017-12-14,2017-12,2018-01-05,22
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2017-12-31,2017-12,2018-01-05,5
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2018-01-04,2017-12,2018-01-05,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2018-01-01,2018-01,2018-02-02,32
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2018-01-07,2018-01,2018-02-02,26
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2018-01-14,2018-01,2018-02-02,19
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2018-01-31,2018-01,2018-02-02,2
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2018-02-01,2018-01,2018-02-02,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2018-02-01,2018-02,2018-03-09,36
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2018-02-07,2018-02,2018-03-09,30
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2018-02-14,2018-02,2018-03-09,23
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2018-02-28,2018-02,2018-03-09,9
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2018-03-08,2018-02,2018-03-09,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2018-03-01,2018-03,2018-04-06,36
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2018-03-07,2018-03,2018-04-06,30
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2018-03-14,2018-03,2018-04-06,23
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2018-03-31,2018-03,2018-04-06,6
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2018-04-05,2018-03,2018-04-06,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2018-04-01,2018-04,2018-05-04,33
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2018-04-07,2018-04,2018-05-04,27
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2018-04-14,2018-04,2018-05-04,20
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2018-04-30,2018-04,2018-05-04,4
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2018-05-03,2018-04,2018-05-04,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2018-05-01,2018-05,2018-06-01,31
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2018-05-07,2018-05,2018-06-01,25
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2018-05-14,2018-05,2018-06-01,18
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2018-05-31,2018-05,2018-06-01,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2018-05-31,2018-05,2018-06-01,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2018-06-01,2018-06,2018-07-06,35
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2018-06-07,2018-06,2018-07-06,29
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2018-06-14,2018-06,2018-07-06,22
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2018-06-30,2018-06,2018-07-06,6
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2018-07-05,2018-06,2018-07-06,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2018-07-01,2018-07,2018-08-03,33
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2018-07-07,2018-07,2018-08-03,27
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2018-07-14,2018-07,2018-08-03,20
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2018-07-31,2018-07,2018-08-03,3
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2018-08-02,2018-07,2018-08-03,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2018-08-01,2018-08,2018-09-07,37
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2018-08-07,2018-08,2018-09-07,31
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2018-08-14,2018-08,2018-09-07,24
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2018-08-31,2018-08,2018-09-07,7
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2018-09-06,2018-08,2018-09-07,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2018-09-01,2018-09,2018-10-05,34
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2018-09-07,2018-09,2018-10-05,28
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2018-09-14,2018-09,2018-10-05,21
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2018-09-30,2018-09,2018-10-05,5
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2018-10-04,2018-09,2018-10-05,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2018-10-01,2018-10,2018-11-02,32
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2018-10-07,2018-10,2018-11-02,26
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2018-10-14,2018-10,2018-11-02,19
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2018-10-31,2018-10,2018-11-02,2
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2018-11-01,2018-10,2018-11-02,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2018-11-01,2018-11,2018-12-07,36
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2018-11-07,2018-11,2018-12-07,30
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2018-11-14,2018-11,2018-12-07,23
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2018-11-30,2018-11,2018-12-07,7
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2018-12-06,2018-11,2018-12-07,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2018-12-01,2018-12,2019-01-04,34
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2018-12-07,2018-12,2019-01-04,28
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2018-12-14,2018-12,2019-01-04,21
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2018-12-31,2018-12,2019-01-04,4
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2019-01-03,2018-12,2019-01-04,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_open,2019-01-01,2019-01,2019-02-01,31
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_1,2019-01-07,2019-01,2019-02-01,25
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,after_week_2,2019-01-14,2019-01,2019-02-01,18
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,month_end,2019-01-31,2019-01,2019-02-01,1
834e0655-ba81-4b96-b42c-e1cdda73b847,PAYEMS,pre_employment_report,2019-01-31,2019-01,2019-02-01,1
